Date,Time,CO,NMHC,Nox,NO2,T,RH,AH
20040330,0000,1,33,57,76,13.1,26.8,0.4023
20040330,0100,0.7,33,41,66,11.6,33.6,0.4595
20040330,0200,0.7,32,46,73,10.5,42.9,0.5442
20040330,0300,0.8,25,-200,-200,11.7,38.7,0.5298
20040330,0400,-200,29,41,69,12.2,37.2,0.5277
20040330,0500,0.7,26,52,71,12.9,33.9,0.5037
20040330,0600,1.1,86,111,98,11.3,40.3,0.5376
20040330,0700,2.6,294,191,115,11.9,38.4,0.5341
20040330,0800,4,664,244,130,13.3,35.6,0.5416
20040330,0900,4.2,695,283,150,16.3,28.8,0.5305
20040330,1000,4.7,735,320,159,17.9,28.2,0.5741
20040330,1100,3.9,649,249,146,18.3,26.6,0.5529
20040330,1200,3.7,586,219,138,20.8,22.5,0.5463
20040330,1300,3.4,546,200,128,22.4,20.0,0.5352
20040330,1400,2.2,245,138,97,20.9,21.7,0.5295
20040330,1500,1.9,178,118,91,19.1,26.5,0.5790
20040330,1600,1.6,130,99,81,18.1,30.6,0.6295
20040330,1700,2.1,151,112,99,17.3,34.7,0.6788
20040330,1800,2.2,272,117,101,15.8,40.4,0.7228
20040330,1900,2.7,301,129,106,15.9,42.0,0.7541
20040330,2000,2.4,237,132,102,15.9,43.5,0.7790
20040330,2100,1.3,95,73,84,15.0,46.1,0.7833
20040330,2200,1.2,68,68,81,15.1,44.6,0.7574
20040330,2300,1.5,101,80,91,14.9,43.5,0.7302
20040331,0000,1.3,81,68,82,14.8,41.0,0.6850
20040331,0100,1,50,44,64,14.8,40.8,0.6814
20040331,0200,0.9,66,47,70,14.8,40.8,0.6834
20040331,0300,0.5,22,-200,-200,14.2,36.1,0.5823
20040331,0400,0.5,18,15,26,14.5,36.1,0.5928
20040331,0500,0.6,31,44,58,14.6,36.0,0.5947
20040331,0600,1,57,85,93,14.4,38.5,0.6291
20040331,0700,3.1,342,207,110,13.8,58.2,0.9129
20040331,0800,4.1,644,230,115,13.2,61.1,0.9256
20040331,0900,2.2,216,181,125,10.4,74.4,0.9384
20040331,1000,1.7,117,144,118,11.5,71.0,0.9582
20040331,1100,1.9,156,140,109,12.2,70.0,0.9924
20040331,1200,2.9,332,204,123,12.3,73.3,1.0442
20040331,1300,2.2,232,149,114,11.3,78.1,1.0411
20040331,1400,2.6,295,171,114,13.6,69.2,1.0746
20040331,1500,3.1,386,195,119,14.9,59.3,0.9974
20040331,1600,2.3,278,152,111,15.7,50.9,0.8997
20040331,1700,2.4,263,128,103,15.2,52.9,0.9087
20040331,1800,2.8,322,121,103,15.5,50.8,0.8881
20040331,1900,2.7,226,142,107,14.3,52.9,0.8581
20040331,2000,2.3,221,131,105,13.2,56.0,0.8446
20040331,2100,1.5,109,81,91,12.6,57.0,0.8315
20040331,2200,1.4,105,60,79,12.3,57.8,0.8224
20040331,2300,1.2,84,57,79,12.0,58.4,0.8164
20040401,0000,1.6,106,96,86,12.0,61.6,0.8593
20040401,0100,1.2,100,85,70,11.5,63.9,0.8652
20040401,0200,1.1,71,50,55,10.7,67.2,0.8630
20040401,0300,0.9,72,-200,-200,9.0,73.1,0.8394
20040401,0400,0.7,44,57,49,10.2,66.6,0.8299
20040401,0500,0.9,45,64,50,11.0,63.7,0.8325
20040401,0600,1.7,134,153,67,9.6,68.8,0.8243
20040401,0700,4.2,505,342,94,9.5,69.6,0.8273
20040401,0800,6.2,1042,378,119,11.9,60.9,0.8455
20040401,0900,4.6,737,304,139,16.2,48.6,0.8892
20040401,1000,2.8,375,192,113,19.2,39.6,0.8693
20040401,1100,1.6,124,130,88,19.7,38.4,0.8743
20040401,1200,1.7,137,106,73,20.6,36.7,0.8797
20040401,1300,1.7,179,102,73,21.8,33.9,0.8771
20040401,1400,1.7,222,99,72,-200,-200,-200
20040401,1500,1.9,197,108,81,-200,-200,-200
20040401,1600,2.3,319,131,93,-200,-200,-200
20040401,1700,3.3,388,163,106,23.6,27.5,0.7913
20040401,1800,4.2,589,211,132,22.8,32.1,0.8814
20040401,1900,5.5,840,267,164,20.8,36.7,0.8878
20040401,2000,4.9,655,269,161,18.3,40.9,0.8493
20040401,2100,2.5,254,154,124,16.8,44.0,0.8341
20040401,2200,2,188,127,113,15.8,48.0,0.8569
20040401,2300,2,120,122,103,14.9,52.0,0.8757
20040402,0000,2,157,126,104,14.1,54.4,0.8701
20040402,0100,1.3,88,84,93,13.3,58.8,0.8922
20040402,0200,1,68,58,60,13.3,60.9,0.9229
20040402,0300,0.9,57,-200,-200,11.8,64.3,0.8869
20040402,0400,-200,36,37,52,11.2,65.9,0.8775
20040402,0500,0.7,51,56,66,11.3,72.9,0.9738
20040402,0600,1.1,93,91,82,11.4,71.8,0.9671
20040402,0700,2.6,284,159,109,11.9,73.7,1.0254
20040402,0800,3.9,486,190,114,12.6,70.2,1.0221
20040402,0900,5,798,249,139,13.6,65.3,1.0136
20040402,1000,3.3,524,196,127,16.9,52.3,1.0013
20040402,1100,2.9,468,180,127,19.4,44.1,0.9855
20040402,1200,3.1,454,167,135,22.9,33.8,0.9322
20040402,1300,3,461,159,130,23.6,31.3,0.9001
20040402,1400,2.7,391,152,126,24.7,30.5,0.9371
20040402,1500,2.7,337,149,121,26.1,27.3,0.9101
20040402,1600,2.6,297,143,122,27.6,22.8,0.8288
20040402,1700,3.7,588,185,138,26.9,22.3,0.7792
20040402,1800,4.5,721,223,165,24.3,30.1,0.9012
20040402,1900,4.7,710,215,154,21.2,40.1,0.9978
20040402,2000,5.5,787,271,168,19.4,42.5,0.9483
20040402,2100,3,415,180,146,18.5,43.0,0.9074
20040402,2200,1.9,245,115,124,17.8,47.0,0.9467
20040402,2300,2.3,294,149,124,16.8,53.2,1.0100
20040403,0000,1.6,139,98,106,17.1,51.8,0.9990
20040403,0100,1.3,98,73,88,16.2,54.2,0.9933
20040403,0200,1.2,88,69,83,15.1,58.2,0.9886
20040403,0300,0.9,66,-200,-200,15.1,57.6,0.9796
20040403,0400,0.8,57,60,74,14.5,58.0,0.9488
20040403,0500,0.8,57,56,64,13.7,61.6,0.9631
20040403,0600,0.9,60,73,69,13.9,59.6,0.9408
20040403,0700,2,200,159,91,13.3,61.7,0.9399
20040403,0800,3,451,203,96,15.1,55.8,0.9486
20040403,0900,3.1,422,211,106,17.0,50.5,0.9684
20040403,1000,-200,-200,-200,-200,19.7,43.3,0.9837
20040403,1100,-200,-200,-200,-200,20.7,41.7,1.0092
20040403,1200,-200,-200,-200,-200,23.3,35.8,1.0098
20040403,1300,-200,-200,-200,-200,23.8,30.5,0.8897
20040403,1400,-200,-200,-200,-200,24.8,27.0,0.8325
20040403,1500,-200,-200,-200,-200,25.0,27.5,0.8575
20040403,1600,-200,-200,-200,-200,25.8,26.5,0.8675
20040403,1700,-200,-200,-200,-200,25.1,27.1,0.8496
20040403,1800,-200,-200,-200,-200,23.7,28.6,0.8273
20040403,1900,-200,-200,-200,-200,22.1,36.8,0.9681
20040403,2000,-200,-200,-200,-200,19.9,47.5,1.0912
20040403,2100,-200,-200,-200,-200,18.7,50.4,1.0772
20040403,2200,-200,-200,-200,-200,18.1,51.3,1.0587
20040403,2300,-200,-200,-200,-200,17.5,53.8,1.0648
20040404,0000,-200,-200,-200,-200,16.7,56.5,1.0634
20040404,0100,-200,-200,-200,-200,15.9,59.2,1.0635
20040404,0200,-200,-200,-200,-200,15.2,62.4,1.0726
20040404,0300,-200,-200,-200,-200,14.7,65.0,1.0766
20040404,0400,-200,-200,-200,-200,14.3,65.3,1.0594
20040404,0500,-200,-200,-200,-200,13.7,66.5,1.0393
20040404,0600,-200,-200,-200,-200,12.9,69.1,1.0264
20040404,0700,-200,-200,-200,-200,13.7,64.8,1.0135
20040404,0800,-200,-200,-200,-200,15.3,59.0,1.0181
20040404,0900,-200,-200,-200,-200,18.1,49.8,1.0272
20040404,1000,-200,-200,-200,-200,21.5,40.7,1.0301
20040404,1100,-200,-200,-200,-200,23.3,37.1,1.0457
20040404,1200,-200,-200,-200,-200,25.1,33.8,1.0594
20040404,1300,-200,-200,-200,-200,25.6,32.1,1.0393
20040404,1400,-200,-200,-200,-200,25.8,31.1,1.0143
20040404,1500,-200,-200,-200,-200,26.1,30.8,1.0253
20040404,1600,-200,-200,-200,-200,24.4,36.0,1.0850
20040404,1700,-200,-200,-200,-200,23.0,36.2,1.0053
20040404,1800,-200,-200,-200,-200,22.1,39.3,1.0336
20040404,1900,-200,-200,-200,-200,19.8,44.6,1.0208
20040404,2000,-200,-200,-200,-200,18.5,48.9,1.0323
20040404,2100,-200,-200,-200,-200,16.6,56.1,1.0481
20040404,2200,-200,-200,-200,-200,15.8,58.8,1.0464
20040404,2300,-200,-200,-200,-200,15.3,60.8,1.0501
20040405,0000,-200,-200,-200,-200,14.7,64.4,1.0717
20040405,0100,-200,-200,-200,-200,14.8,63.3,1.0584
20040405,0200,-200,-200,-200,-200,15.0,61.5,1.0418
20040405,0300,-200,-200,-200,-200,15.5,56.9,0.9961
20040405,0400,-200,-200,-200,-200,16.0,54.0,0.9742
20040405,0500,-200,-200,-200,-200,13.5,63.9,0.9809
20040405,0600,-200,-200,-200,-200,12.9,65.3,0.9688
20040405,0700,-200,-200,-200,-200,13.4,62.5,0.9582
20040405,0800,-200,-200,-200,-200,14.5,58.8,0.9630
20040405,0900,-200,-200,-200,-200,15.3,56.7,0.9773
20040405,1000,3.1,424,236,124,15.6,57.4,1.0075
20040405,1100,3,339,228,121,16.6,55.2,1.0382
20040405,1200,3.2,445,206,114,17.0,54.3,1.0434
20040405,1300,3.1,535,188,114,18.0,51.5,1.0552
20040405,1400,2.5,278,158,106,19.5,47.5,1.0653
20040405,1500,2.1,256,124,89,21.6,41.7,1.0606
20040405,1600,2,245,98,82,22.2,38.3,1.0106
20040405,1700,3.2,458,160,111,20.3,42.8,1.0053
20040405,1800,4.1,710,194,132,19.7,45.4,1.0312
20040405,1900,3.9,678,174,121,18.8,47.5,1.0199
20040405,2000,3.1,436,157,116,17.9,49.4,1.0064
20040405,2100,2,178,109,100,17.5,50.9,1.0090
20040405,2200,1.7,160,85,89,17.4,51.8,1.0230
20040405,2300,1.6,177,90,92,17.0,53.9,1.0363
20040406,0000,1,101,61,71,16.6,55.4,1.0408
20040406,0100,0.8,66,36,51,15.9,57.0,1.0224
20040406,0200,0.5,40,25,39,15.0,59.2,1.0059
20040406,0300,0.5,54,-200,-200,14.5,61.4,1.0041
20040406,0400,0.5,39,24,35,14.1,61.6,0.9883
20040406,0500,0.8,62,73,64,14.6,58.8,0.9711
20040406,0600,1.7,120,164,94,14.4,58.9,0.9594
20040406,0700,4.5,599,329,134,15.3,55.2,0.9538
20040406,0800,6.2,1084,302,129,16.2,52.5,0.9576
20040406,0900,4.4,776,256,125,18.4,46.3,0.9734
20040406,1000,2.9,470,182,107,19.6,41.8,0.9407
20040406,1100,1.6,169,105,78,20.2,40.1,0.9370
20040406,1200,2.6,304,136,91,20.9,36.6,0.8939
20040406,1300,2.9,405,167,116,20.4,34.7,0.8229
20040406,1400,2.5,297,166,131,19.3,35.4,0.7813
20040406,1500,1.9,220,115,113,18.6,36.9,0.7829
20040406,1600,1.9,226,109,98,18.8,36.8,0.7883
20040406,1700,2.7,456,143,116,17.5,40.6,0.8068
20040406,1800,3,470,159,120,16.8,44.3,0.8428
20040406,1900,3.3,503,181,126,16.3,47.7,0.8746
20040406,2000,3.2,459,178,126,15.6,50.7,0.8947
20040406,2100,1.8,227,91,90,15.7,49.4,0.8768
20040406,2200,1.3,152,76,81,15.8,48.6,0.8653
20040406,2300,1.1,94,66,74,15.7,47.0,0.8325
20040407,0000,0.9,93,56,67,15.7,45.9,0.8121
20040407,0100,0.7,49,35,46,15.6,44.9,0.7920
20040407,0200,0.4,30,21,30,15.6,44.4,0.7827
20040407,0300,0.3,30,-200,-200,16.1,42.4,0.7718
20040407,0400,0.3,30,12,19,15.7,45.4,0.8063
20040407,0500,0.3,32,22,32,15.3,50.1,0.8617
20040407,0600,0.8,59,55,61,14.2,58.6,0.9443
20040407,0700,2.8,277,152,111,14.3,58.2,0.9431
20040407,0800,3.1,454,153,102,15.0,52.0,0.8817
20040407,0900,2.3,211,152,116,13.6,61.4,0.9519
20040407,1000,1.6,196,112,96,16.1,53.1,0.9675
20040407,1100,1.5,110,119,97,16.6,44.3,0.8294
20040407,1200,1.6,164,122,110,17.4,40.3,0.7922
20040407,1300,1.8,151,115,103,18.1,42.2,0.8679
20040407,1400,1.4,112,84,79,14.4,51.8,0.8433
20040407,1500,1.9,117,146,104,10.9,76.4,0.9953
20040407,1600,1.2,120,65,69,16.4,47.7,0.8819
20040407,1700,2.3,251,120,96,18.0,37.1,0.7598
20040407,1800,3.3,435,185,121,14.7,48.7,0.8089
20040407,1900,3.1,345,157,129,11.3,71.3,0.9514
20040407,2000,3.3,343,174,116,10.0,74.0,0.9087
20040407,2100,1.2,62,62,71,9.8,71.8,0.8702
20040407,2200,1.3,70,81,85,9.3,75.2,0.8796
20040407,2300,1.9,114,118,101,9.6,76.0,0.9088
20040408,0000,1.4,88,95,97,9.3,75.0,0.8799
20040408,0100,1.5,95,84,89,9.0,76.7,0.8825
20040408,0200,1.1,83,56,72,8.2,79.6,0.8672
20040408,0300,0.8,63,-200,-200,7.6,80.6,0.8437
20040408,0400,-200,38,43,57,8.3,75.6,0.8302
20040408,0500,0.8,68,69,62,8.1,72.1,0.7798
20040408,0600,1.1,59,74,64,8.1,70.4,0.7609
20040408,0700,2.6,226,161,80,8.1,70.5,0.7627
20040408,0800,5.1,802,308,118,9.9,64.3,0.7859
20040408,0900,4.2,585,300,130,13.0,54.2,0.8090
20040408,1000,2.6,324,189,113,16.5,42.6,0.7912
20040408,1100,2.4,308,164,112,19.3,34.2,0.7566
20040408,1200,2.1,238,122,96,21.5,27.4,0.6941
20040408,1300,2.6,301,166,125,20.4,26.7,0.6323
20040408,1400,2.8,294,181,128,20.6,22.6,0.5432
20040408,1500,2.5,353,127,101,20.6,24.8,0.5931
20040408,1600,1.9,209,106,95,21.0,25.4,0.6264
20040408,1700,3.6,538,192,138,21.5,24.5,0.6203
20040408,1800,4.6,808,241,154,19.3,28.6,0.6357
20040408,1900,6.3,974,326,171,18.0,32.9,0.6737
20040408,2000,4.3,544,232,136,15.8,39.8,0.7096
20040408,2100,1.6,138,92,93,15.3,41.5,0.7194
20040408,2200,1.4,92,95,99,14.1,46.0,0.7363
20040408,2300,2,137,129,106,-200,-200,-200
20040409,0000,2.4,189,154,109,-200,-200,-200
20040409,0100,1.8,159,118,97,-200,-200,-200
20040409,0200,1,80,69,83,-200,-200,-200
20040409,0300,1,66,-200,-200,-200,-200,-200
20040409,0400,1,87,97,79,-200,-200,-200
20040409,0500,0.9,79,145,84,-200,-200,-200
20040409,0600,1.5,150,169,86,-200,-200,-200
20040409,0700,2.6,196,250,111,-200,-200,-200
20040409,0800,2.9,299,215,117,-200,-200,-200
20040409,0900,2.7,254,237,122,-200,-200,-200
20040409,1000,2.4,226,190,119,-200,-200,-200
20040409,1100,2.6,262,219,121,-200,-200,-200
20040409,1200,4.1,505,294,127,-200,-200,-200
20040409,1300,4.3,512,253,135,-200,-200,-200
20040409,1400,2.2,159,176,119,-200,-200,-200
20040409,1500,3.4,337,243,137,-200,-200,-200
20040409,1600,3.6,357,214,139,-200,-200,-200
20040409,1700,2.5,194,141,117,-200,-200,-200
20040409,1800,2.8,278,166,127,-200,-200,-200
20040409,1900,3.4,303,197,137,-200,-200,-200
20040409,2000,3,234,191,127,-200,-200,-200
20040409,2100,2.1,128,159,107,-200,-200,-200
20040409,2200,2.4,160,175,102,-200,-200,-200
20040409,2300,2.3,169,157,95,12.0,67.9,0.9523
20040410,0000,1.3,77,83,79,12.0,66.9,0.9336
20040410,0100,1.7,98,118,78,11.5,70.1,0.9503
20040410,0200,1.7,102,101,75,11.4,69.8,0.9390
20040410,0300,1,65,-200,-200,11.1,69.3,0.9128
20040410,0400,0.8,69,46,52,10.8,70.3,0.9092
20040410,0500,1,89,81,55,10.2,73.4,0.9129
20040410,0600,1.4,134,112,65,10.8,70.5,0.9142
20040410,0700,1.7,157,150,72,11.0,71.0,0.9279
20040410,0800,2,167,138,76,12.4,64.0,0.9206
20040410,0900,2,157,124,84,15.0,53.1,0.8993
20040410,1000,1.9,172,124,90,16.6,44.4,0.8313
20040410,1100,2.1,114,115,89,18.0,38.4,0.7862
20040410,1200,1.8,166,101,87,20.6,30.0,0.7213
20040410,1300,1.5,94,90,88,19.9,26.7,0.6137
20040410,1400,1.3,108,90,81,19.8,23.1,0.5283
20040410,1500,1.4,98,89,89,21.4,22.7,0.5722
20040410,1600,1.5,132,92,91,22.1,21.3,0.5605
20040410,1700,1.7,144,103,104,21.1,24.5,0.6040
20040410,1800,2,165,122,111,18.3,31.6,0.6562
20040410,1900,2.5,210,159,129,16.1,35.0,0.6372
20040410,2000,2.4,277,172,133,14.8,41.5,0.6929
20040410,2100,2,168,125,115,13.2,50.3,0.7577
20040410,2200,2.9,248,187,125,12.3,55.5,0.7916
20040410,2300,2.5,235,174,117,11.8,56.6,0.7833
20040411,0000,1.4,84,75,84,11.2,56.2,0.7469
20040411,0100,1.2,75,48,63,11.0,56.6,0.7418
20040411,0200,1,62,61,68,9.3,64.3,0.7531
20040411,0300,1,66,-200,-200,8.8,66.0,0.7501
20040411,0400,-200,49,38,52,7.8,70.4,0.7463
20040411,0500,0.7,38,38,49,7.7,70.7,0.7463
20040411,0600,0.8,44,41,49,7.4,71.0,0.7346
20040411,0700,0.9,60,51,52,8.2,66.6,0.7283
20040411,0800,1.1,88,61,58,8.7,64.3,0.7267
20040411,0900,1,70,47,51,13.0,47.9,0.7116
20040411,1000,1.6,94,87,77,17.4,35.4,0.6990
20040411,1100,1.8,126,107,90,20.2,29.2,0.6830
20040411,1200,2.6,181,161,118,22.7,22.9,0.6224
20040411,1300,1.1,66,61,70,22.3,22.4,0.5955
20040411,1400,0.6,54,26,35,22.2,18.9,0.4993
20040411,1500,0.9,48,42,46,22.0,19.0,0.4969
20040411,1600,1,66,55,58,21.0,23.6,0.5788
20040411,1700,1.2,65,65,61,19.6,27.4,0.6162
20040411,1800,1.4,68,75,80,17.9,30.8,0.6258
20040411,1900,2,118,93,93,16.4,35.3,0.6532
20040411,2000,1.1,65,63,78,15.6,37.5,0.6575
20040411,2100,1.1,63,60,76,15.5,36.7,0.6438
20040411,2200,1.1,61,63,74,14.5,39.0,0.6428
20040411,2300,1.1,63,66,81,14.2,38.2,0.6163
20040412,0000,0.7,31,41,58,13.7,38.3,0.5957
20040412,0100,0.6,29,42,59,14.1,34.0,0.5442
20040412,0200,0.7,34,36,54,14.6,34.0,0.5605
20040412,0300,0.6,34,-200,-200,14.4,32.8,0.5364
20040412,0400,0.3,9,16,25,13.9,30.9,0.4868
20040412,0500,0.3,14,16,26,13.5,37.9,0.5852
20040412,0600,0.4,23,33,49,13.9,43.6,0.6871
20040412,0700,0.5,36,39,53,13.5,50.1,0.7706
20040412,0800,0.6,39,45,57,13.3,53.6,0.8169
20040412,0900,0.8,38,63,73,13.4,56.0,0.8576
20040412,1000,1,55,71,78,13.0,59.6,0.8860
20040412,1100,1.3,75,104,93,12.7,62.7,0.9173
20040412,1200,1.1,64,85,71,12.1,60.5,0.8505
20040412,1300,0.6,39,53,56,11.2,64.4,0.8537
20040412,1400,0.7,42,58,60,10.7,67.6,0.8703
20040412,1500,1.2,78,89,77,11.4,61.2,0.8236
20040412,1600,1.4,69,96,82,9.9,70.5,0.8581
20040412,1700,1.2,67,88,77,10.3,65.2,0.8151
20040412,1800,1.3,83,100,91,11.0,58.9,0.7714
20040412,1900,1.8,79,127,93,10.6,59.5,0.7595
20040412,2000,1.2,68,88,82,10.6,57.7,0.7362
20040412,2100,0.8,56,66,74,10.6,56.1,0.7149
20040412,2200,0.8,49,61,68,10.3,58.0,0.7239
20040412,2300,0.8,56,54,65,10.4,58.4,0.7352
20040413,0000,0.7,48,46,58,10.7,58.2,0.7459
20040413,0100,0.5,27,25,36,10.5,59.9,0.7624
20040413,0200,0.3,29,18,29,10.5,60.8,0.7704
20040413,0300,0.4,32,-200,-200,10.6,63.1,0.8068
20040413,0400,0.3,47,21,28,11.1,60.1,0.7925
20040413,0500,0.7,66,76,68,10.1,68.4,0.8443
20040413,0600,1.6,163,149,99,10.0,68.7,0.8456
20040413,0700,3.9,524,328,130,11.0,64.2,0.8398
20040413,0800,4.5,657,282,128,12.0,58.1,0.8138
20040413,0900,2.7,324,206,120,12.8,52.0,0.7643
20040413,1000,1.6,144,133,93,12.6,50.8,0.7387
20040413,1100,1.6,135,137,96,13.8,47.4,0.7435
20040413,1200,1.6,140,116,84,15.1,42.7,0.7294
20040413,1300,1.5,141,112,87,16.3,38.1,0.7006
20040413,1400,1.8,181,128,87,16.6,36.7,0.6867
20040413,1500,2.1,227,145,103,15.8,40.5,0.7241
20040413,1600,1.7,149,110,88,16.3,41.8,0.7712
20040413,1700,3,425,184,118,16.1,42.8,0.7783
20040413,1800,4.6,669,243,134,15.3,46.8,0.8074
20040413,1900,5,680,259,144,14.7,47.0,0.7815
20040413,2000,3.5,446,205,129,14.1,49.6,0.7931
20040413,2100,2.1,205,144,108,13.5,54.1,0.8351
20040413,2200,2.1,194,152,104,12.3,59.2,0.8461
20040413,2300,1.5,115,108,90,11.6,62.2,0.8510
20040414,0000,1.1,74,64,74,11.5,61.4,0.8303
20040414,0100,0.9,85,73,73,10.9,64.6,0.8395
20040414,0200,0.7,66,47,60,11.1,63.2,0.8331
20040414,0300,0.4,60,-200,-200,10.7,64.4,0.8284
20040414,0400,-200,40,45,57,10.7,63.8,0.8174
20040414,0500,0.9,47,79,62,10.2,65.8,0.8196
20040414,0600,1.6,116,113,71,10.3,65.6,0.8225
20040414,0700,3.9,478,263,94,10.8,64.0,0.8307
20040414,0800,5,836,275,99,13.3,55.6,0.8453
20040414,0900,4.3,655,263,119,15.8,46.8,0.8328
20040414,1000,2.7,312,183,103,19.5,34.4,0.7738
20040414,1100,2.1,195,147,95,21.1,30.2,0.7450
20040414,1200,2.1,238,132,95,18.4,34.2,0.7185
20040414,1300,-200,-200,-200,-200,21.0,30.6,0.7538
20040414,1400,-200,-200,-200,-200,21.4,28.7,0.7231
20040414,1500,-200,-200,-200,-200,21.3,27.3,0.6856
20040414,1600,-200,-200,-200,-200,20.4,30.4,0.7193
20040414,1700,-200,-200,-200,-200,18.7,34.8,0.7436
20040414,1800,-200,-200,-200,-200,18.6,34.7,0.7369
20040414,1900,-200,-200,-200,-200,17.9,35.8,0.7276
20040414,2000,-200,-200,-200,-200,16.5,42.1,0.7856
20040414,2100,-200,-200,-200,-200,14.8,49.7,0.8321
20040414,2200,-200,-200,-200,-200,13.4,54.3,0.8291
20040414,2300,-200,-200,-200,-200,13.4,54.2,0.8319
20040415,0000,-200,-200,-200,-200,12.3,57.6,0.8223
20040415,0100,-200,-200,-200,-200,11.6,58.8,0.7996
20040415,0200,-200,-200,-200,-200,10.7,62.3,0.7988
20040415,0300,-200,-200,-200,-200,10.2,63.2,0.7865
20040415,0400,-200,-200,-200,-200,10.5,61.3,0.7761
20040415,0500,-200,-200,-200,-200,9.3,65.8,0.7722
20040415,0600,-200,-200,-200,-200,9.1,67.4,0.7814
20040415,0700,-200,-200,-200,-200,10.2,62.9,0.7831
20040415,0800,-200,-200,-200,-200,11.6,58.7,0.7999
20040415,0900,3.9,536,309,114,13.5,53.4,0.8196
20040415,1000,3.8,481,327,127,15.0,49.3,0.8364
20040415,1100,3.8,460,299,135,17.1,42.1,0.8120
20040415,1200,3.9,597,257,135,18.4,36.9,0.7758
20040415,1300,3.5,465,195,120,19.3,35.4,0.7824
20040415,1400,4,542,231,129,19.2,35.7,0.7826
20040415,1500,3,437,170,114,21.5,30.4,0.7677
20040415,1600,3.1,383,192,129,19.6,34.6,0.7807
20040415,1700,5.2,778,251,149,19.6,35.5,0.8017
20040415,1800,5.9,926,289,149,18.3,44.1,0.9183
20040415,1900,7.3,1189,351,158,17.4,47.8,0.9392
20040415,2000,6.1,824,319,148,16.8,49.8,0.9446
20040415,2100,4.6,660,264,134,16.2,53.2,0.9723
20040415,2200,2.5,203,144,111,14.9,59.1,0.9928
20040415,2300,2.2,136,119,106,13.9,64.0,1.0130
20040416,0000,2,114,120,108,13.7,66.8,1.0410
20040416,0100,1.9,110,96,93,13.4,69.6,1.0688
20040416,0200,1.6,127,77,83,12.8,71.9,1.0632
20040416,0300,1,68,-200,-200,12.9,68.5,1.0155
20040416,0400,1,70,63,69,11.9,74.8,1.0380
20040416,0500,1.2,93,97,77,11.6,76.4,1.0415
20040416,0600,2,179,180,87,11.7,75.3,1.0325
20040416,0700,4.5,523,352,109,12.8,71.0,1.0428
20040416,0800,4.1,546,279,116,13.8,61.1,0.9595
20040416,0900,2.6,251,186,105,15.3,51.4,0.8886
20040416,1000,2.3,222,169,106,16.6,48.7,0.9146
20040416,1100,2.6,212,172,108,17.6,46.7,0.9324
20040416,1200,2.4,263,127,100,19.2,42.7,0.9425
20040416,1300,4.3,535,230,149,15.7,62.5,1.1092
20040416,1400,4.6,609,280,148,14.5,75.7,1.2425
20040416,1500,4,449,242,126,14.4,77.4,1.2654
20040416,1600,4.7,536,250,140,14.6,74.9,1.2391
20040416,1700,5.7,743,309,142,14.6,76.0,1.2573
20040416,1800,5.2,575,270,141,14.0,76.3,1.2166
20040416,1900,6.4,783,323,149,13.9,78.0,1.2303
20040416,2000,6,706,307,140,13.8,78.0,1.2229
20040416,2100,3.4,299,224,117,13.5,79.4,1.2224
20040416,2200,2.7,159,166,103,13.1,80.1,1.2016
20040416,2300,3.1,171,171,99,12.8,81.0,1.1915
20040417,0000,2.6,162,169,100,12.7,80.6,1.1819
20040417,0100,2.2,111,120,88,12.5,81.8,1.1838
20040417,0200,1.9,134,103,83,12.7,81.2,1.1849
20040417,0300,-200,-200,-200,-200,12.4,82.4,1.1848
20040417,0400,-200,-200,-200,-200,12.6,79.9,1.1619
20040417,0500,-200,-200,-200,-200,12.8,80.0,1.1761
20040417,0600,-200,-200,-200,-200,12.6,79.9,1.1596
20040417,0700,-200,-200,-200,-200,12.5,79.6,1.1538
20040417,0800,-200,-200,-200,-200,12.8,80.8,1.1863
20040417,0900,-200,-200,-200,-200,13.5,78.1,1.1997
20040417,1000,-200,-200,-200,-200,14.6,74.9,1.2348
20040417,1100,-200,-200,-200,-200,16.8,61.0,1.1599
20040417,1200,-200,-200,-200,-200,18.8,50.1,1.0769
20040417,1300,-200,-200,-200,-200,19.3,47.1,1.0445
20040417,1400,-200,-200,-200,-200,19.3,46.6,1.0298
20040417,1500,-200,-200,-200,-200,19.7,44.4,1.0081
20040417,1600,-200,-200,-200,-200,19.3,45.7,1.0161
20040417,1700,-200,-200,-200,-200,17.9,49.9,1.0135
20040417,1800,-200,-200,-200,-200,16.9,53.2,1.0179
20040417,1900,-200,-200,-200,-200,16.1,56.0,1.0151
20040417,2000,-200,-200,-200,-200,16.5,52.8,0.9860
20040417,2100,-200,-200,-200,-200,16.9,51.1,0.9743
20040417,2200,-200,-200,-200,-200,17.0,50.8,0.9751
20040417,2300,-200,-200,-200,-200,16.9,54.8,1.0455
20040418,0000,-200,-200,-200,-200,16.3,57.2,1.0492
20040418,0100,-200,-200,-200,-200,16.0,56.2,1.0164
20040418,0200,-200,-200,-200,-200,15.6,60.2,1.0617
20040418,0300,-200,-200,-200,-200,14.6,68.2,1.1282
20040418,0400,-200,-200,-200,-200,14.3,69.6,1.1257
20040418,0500,-200,-200,-200,-200,13.8,71.9,1.1312
20040418,0600,-200,-200,-200,-200,13.8,72.7,1.1402
20040418,0700,-200,-200,-200,-200,14.2,72.3,1.1632
