Date,Time,HZ,Displace,Flow,SedimentPPM,PressureLbs,ChlorinePPM
3/10/14,11:51,10.18,2.835,1500,1.98,99,1.45
3/10/14,11:53,10.16,2.84,1503,0.5,77,1.37
3/10/14,11:54,10.15,2.846,1506,1.52,82,1.25
3/10/14,11:56,9.52,2.849,1508,0.4,96,1.59
3/10/14,11:57,10.48,2.851,1509,1.13,91,1.3
3/10/14,11:59,10.31,2.854,1510,1.93,94,0.52
3/10/14,12:00,10.13,2.856,1511,1.57,79,0.5
3/10/14,12:01,10.06,2.861,1514,1.01,90,1.92
3/10/14,12:03,10.36,2.864,1516,1.31,78,1.11
3/10/14,12:04,9.96,2.871,1520,0.78,86,1.81
3/10/14,12:06,10.45,2.873,1521,1.44,98,1.71
3/10/14,12:07,10.48,2.88,1524,0.54,81,1.13
3/10/14,12:09,10.21,2.888,1528,0.96,86,0.99
3/10/14,12:10,10.11,2.891,1530,1.42,79,1.67
3/10/14,12:12,10.13,2.895,1532,1.21,90,1.21
3/10/14,12:13,10.43,2.902,1536,0.27,88,1.54
3/10/14,12:14,10.41,2.912,1541,1.81,82,1.85
3/10/14,12:16,9.78,2.914,1542,1.46,99,0.98
3/10/14,12:17,9.92,2.916,1543,1.97,92,1.68
3/10/14,12:19,10.07,2.921,1546,1.36,87,0.55
3/10/14,12:20,9.5,2.928,1549,0.33,83,1.1
3/10/14,12:22,9.99,2.931,1551,1.59,88,1.55
3/10/14,12:23,9.73,2.933,1552,1.27,95,1.28
3/10/14,12:25,10.42,2.937,1554,1.57,82,0.75
3/10/14,12:26,10.39,2.944,1558,1.33,86,1.57
3/10/14,12:27,10.22,2.942,1557,1.73,93,1.11
3/10/14,12:29,9.99,2.941,1556,1.94,91,0.86
3/10/14,12:30,10.19,2.939,1555,0.88,81,0.79
3/10/14,12:32,9.59,2.937,1554,0.13,93,0.59
3/10/14,12:33,10.04,2.935,1553,1.78,94,1.84
3/10/14,12:35,9.63,2.933,1552,1.92,75,0.81
3/10/14,12:36,10.24,2.931,1551,1.42,78,0.72
3/10/14,12:37,9.92,2.929,1550,1.48,79,1.15
3/10/14,12:39,9.64,2.927,1549,1.88,91,1.52
3/10/14,12:40,9.7,2.925,1548,0.68,78,1.13
3/10/14,12:42,9.95,2.922,1547,0.73,77,0.51
3/10/14,12:43,9.87,2.921,1546,1.23,90,1.64
3/10/14,12:45,10.26,2.919,1544,1.02,86,0.96
3/10/14,12:46,10.19,2.917,1543,0.95,85,0.61
3/10/14,12:48,10.2,2.915,1542,1.47,76,1.96
3/10/14,12:49,9.74,2.913,1541,0.15,84,1.05
3/10/14,12:50,9.91,2.911,1540,1.56,99,1.6
3/10/14,12:52,10.31,2.909,1539,1.63,95,0.59
3/10/14,12:53,10.09,2.907,1538,1.11,78,0.64
3/10/14,12:55,10.45,2.905,1537,0.03,81,0.52
3/10/14,12:56,9.99,2.903,1536,0.35,99,0.95
3/10/14,12:58,10.09,2.901,1535,1.63,85,0.86
3/10/14,12:59,10.33,2.899,1534,0.4,99,1.64
3/10/14,13:01,9.98,2.897,1533,1.84,83,0.97
3/10/14,13:02,9.89,2.895,1532,1.93,94,0.87
3/10/14,13:03,10.08,2.893,1531,1.41,76,0.67
3/10/14,13:05,10.12,2.891,1530,0.93,99,1.77
3/10/14,13:06,9.97,2.889,1529,0.38,92,1.98
3/10/14,13:08,10.15,2.887,1528,0.59,92,0.91
3/10/14,13:09,9.6,2.885,1527,1.43,81,1.84
3/10/14,13:11,9.75,2.883,1526,1.39,95,0.99
3/10/14,13:12,9.89,2.881,1525,0.28,93,1.14
3/10/14,13:13,10.1,2.879,1524,0.52,78,1.37
3/10/14,13:15,10.19,2.877,1523,0.18,82,1.86
3/10/14,13:16,9.99,2.875,1521,0.05,91,1.89
3/10/14,13:18,9.57,2.873,1520,1.66,98,1.09
3/10/14,13:19,10.13,2.871,1519,1.5,97,0.86
3/10/14,13:21,10.17,2.869,1518,0.55,84,1.82
3/10/14,13:22,9.89,2.867,1517,1.87,82,0.81
3/10/14,13:24,10.02,2.865,1516,0.19,87,0.74
3/10/14,13:25,10.19,2.863,1515,1.06,96,1.9
3/10/14,13:26,10.21,2.861,1514,0.59,90,1.42
3/10/14,13:28,9.59,2.859,1513,0.45,85,0.83
3/10/14,13:29,9.63,2.857,1512,0.84,91,1.51
3/10/14,13:31,9.77,2.855,1511,0.87,82,1.05
3/10/14,13:32,9.92,2.853,1510,1.5,81,0.61
3/10/14,13:34,10.41,2.851,1509,1.83,87,1.05
3/10/14,13:35,10.09,2.849,1508,1.73,84,1.07
3/10/14,13:37,10.41,2.847,1507,1.13,75,0.85
3/10/14,13:38,9.92,2.845,1506,0.49,94,0.88
3/10/14,13:39,10.3,2.843,1505,0.93,77,1.71
3/10/14,13:41,9.7,2.841,1503,1.98,87,1.44
3/10/14,13:42,9.94,2.839,1502,0.4,98,0.93
3/10/14,13:44,9.55,2.837,1501,0.4,87,0.59
3/10/14,13:45,9.56,2.835,1500,0.13,82,1.2
3/10/14,13:47,10.24,2.833,1499,1.72,86,1.89
3/10/14,13:48,10.11,2.831,1498,0.67,99,1.02
3/10/14,13:49,10.17,2.829,1497,0,93,0.77
3/10/14,13:51,9.93,2.827,1496,1.12,96,0.83
3/10/14,13:52,10.31,2.825,1495,1.33,82,1.98
3/10/14,13:54,10.19,2.823,1494,0.92,95,0.86
3/10/14,13:55,9.65,2.821,1493,1.98,94,1.28
3/10/14,13:57,10.18,2.819,1492,1.87,84,0.59
3/10/14,13:58,9.78,2.817,1491,1.8,80,1.16
3/10/14,14:00,10.35,2.815,1490,0.27,87,0.93
3/10/14,14:01,10.01,2.813,1489,2,99,1.91
3/10/14,14:02,9.56,2.811,1488,0.86,83,0.73
3/10/14,14:04,10.44,2.809,1487,0.57,91,1.35
3/10/14,14:05,9.77,2.807,1486,0.53,98,1.49
3/10/14,14:07,9.75,2.805,1485,0.62,83,1.94
3/10/14,14:08,10.28,2.803,1483,1.89,98,0.81
3/10/14,14:10,10,2.801,1482,0.92,85,1.01
3/10/14,14:11,10.47,2.799,1481,1.23,89,1.33
3/10/14,14:13,10.27,2.797,1480,0.68,77,0.82
3/10/14,14:14,10.01,2.795,1479,1.59,98,1.7
3/10/14,14:15,10.38,2.793,1478,0.53,82,1.33
3/10/14,14:17,10.14,2.791,1477,1.73,80,1.56
3/10/14,14:18,10.26,2.789,1476,1.7,75,1.63
3/10/14,14:20,9.54,2.787,1475,0.93,93,0.88
3/10/14,14:21,9.63,2.785,1474,0.47,85,0.71
3/10/14,14:23,10.32,2.783,1473,0.02,83,1.29
3/10/14,14:24,9.78,2.781,1472,1.06,88,1.03
3/10/14,14:25,10.42,2.779,1471,1.28,89,0.66
3/10/14,14:27,9.51,2.778,1470,0.32,91,1.27
3/10/14,14:28,9.52,2.775,1469,0.99,77,0.95
3/10/14,14:30,10.43,2.774,1468,1.25,86,0.51
3/10/14,14:31,10.19,2.771,1467,0.87,83,1.91
3/10/14,14:33,10.46,2.77,1466,1.58,98,0.85
3/10/14,14:34,10.33,2.768,1465,1.03,93,1.9
3/10/14,14:36,9.76,2.766,1463,0.22,85,1.4
3/10/14,14:37,10.03,2.764,1462,1.04,85,1.65
3/10/14,14:38,10.44,2.762,1461,1.54,83,0.69
3/10/14,14:40,9.77,2.76,1460,1.51,93,1.57
3/10/14,14:41,9.75,2.758,1459,1.64,79,0.89
3/10/14,14:43,10.44,2.756,1458,0.39,94,1.75
3/10/14,14:44,9.7,2.754,1457,0.76,80,0.98
3/10/14,14:46,9.71,2.752,1456,1.37,94,1.94
3/10/14,14:47,10.13,2.75,1455,1.89,85,1.75
3/10/14,14:49,9.74,2.748,1454,0.98,88,1.14
3/10/14,14:50,9.69,2.746,1453,0.47,87,1.7
3/10/14,14:51,10.23,2.744,1452,0.65,93,1.45
3/10/14,14:53,10.05,2.742,1451,1.19,91,1.48
3/10/14,14:54,9.59,2.74,1450,1.04,75,1.16
3/10/14,14:56,10.07,2.738,1449,1.63,78,0.95
3/10/14,14:57,10.32,2.736,1448,1.14,76,1.69
3/10/14,14:59,10.03,2.734,1447,1.65,96,0.88
3/10/14,15:00,10.42,2.732,1446,1.67,75,1.02
3/10/14,15:01,9.85,2.73,1445,1.14,90,1.99
3/10/14,15:03,9.86,2.728,1444,1,79,1.11
3/10/14,15:04,9.87,2.726,1442,1.89,75,0.91
3/10/14,15:06,9.67,2.724,1441,0.66,91,1.35
3/10/14,15:07,9.74,2.722,1440,1.77,77,0.92
3/10/14,15:09,9.63,2.72,1439,1.33,97,1.42
3/10/14,15:10,10.15,2.718,1438,1.1,86,0.71
3/10/14,15:12,9.63,2.716,1437,0.09,99,1.06
3/10/14,15:13,9.97,2.714,1436,0.05,87,0.58
3/10/14,15:14,9.59,2.712,1435,1.15,93,0.83
3/10/14,15:16,10.12,2.71,1434,0.68,77,1.33
3/10/14,15:17,9.83,2.708,1433,0.1,89,1.58
3/10/14,15:19,9.99,2.706,1432,0.31,79,1.64
3/10/14,15:20,9.53,2.704,1431,1.57,80,0.95
3/10/14,15:22,10.26,2.702,1430,0.17,93,1.26
3/10/14,15:23,10.16,2.7,1429,0.28,83,0.66
3/10/14,15:25,10.3,2.698,1428,1.52,94,1.32
3/10/14,15:26,10.33,2.696,1427,1.49,92,1.68
3/10/14,15:27,10.01,2.694,1426,0.26,95,0.94
3/10/14,15:29,10.03,2.692,1425,0.1,100,1.67
3/10/14,15:30,9.5,2.69,1424,0.71,91,0.98
3/10/14,15:32,10.05,2.688,1422,1.93,94,1.25
3/10/14,15:33,9.92,2.686,1421,2,95,1.87
3/10/14,15:35,9.53,2.684,1420,1.53,98,0.75
3/10/14,15:36,9.88,2.682,1419,1.51,88,0.86
3/10/14,15:37,10.24,2.68,1418,0.59,94,1.54
3/10/14,15:39,10.28,2.678,1417,1.56,86,1.68
3/10/14,15:40,9.8,2.676,1416,0.37,82,1.61
3/10/14,15:42,9.95,2.674,1415,1.64,76,0.73
3/10/14,15:43,10.25,2.672,1414,1.68,86,1.9
3/10/14,15:45,9.74,2.67,1413,1.07,82,0.97
3/10/14,15:46,9.84,2.668,1412,1.46,86,0.68
3/10/14,15:48,9.58,2.666,1411,0.75,90,1.9
3/10/14,15:49,9.92,2.664,1410,0.11,83,0.54
3/10/14,15:50,10.03,2.662,1409,1.31,83,1.13
3/10/14,15:52,10.31,2.66,1408,0.76,88,0.79
3/10/14,15:53,10.14,2.664,1410,0.76,100,0.62
3/10/14,15:55,10.02,2.668,1412,0.87,100,1.34
3/10/14,15:56,10.17,2.673,1415,0.11,83,0.84
3/10/14,15:58,10.23,2.678,1417,0.11,92,1.09
3/10/14,15:59,9.55,2.682,1419,1.68,81,1.57
3/10/14,16:01,9.95,2.695,1426,1.33,87,1.43
3/10/14,16:02,9.57,2.701,1429,1.29,97,1.29
3/10/14,16:03,10.04,2.703,1430,1.35,79,0.6
3/10/14,16:05,9.99,2.707,1432,0.52,91,1.73
3/10/14,16:06,9.64,2.715,1437,0.17,91,1.67
3/10/14,16:08,10.3,2.721,1440,1.08,77,1.92
3/10/14,16:09,9.98,2.734,1447,1.74,91,0.77
3/10/14,16:11,9.71,2.737,1448,0.5,97,0.85
3/10/14,16:12,10.19,2.744,1452,0.6,90,1.3
3/10/14,16:13,10.03,2.757,1459,0.82,94,0.69
3/10/14,16:15,10.06,2.76,1460,1.28,79,1.5
3/10/14,16:16,10,2.773,1468,1.18,96,1.02
3/10/14,16:18,10.27,2.777,1469,0.75,98,1.42
3/10/14,16:19,9.77,2.79,1476,0.76,92,1.59
3/10/14,16:21,10.33,2.794,1478,0.21,78,0.64
3/10/14,16:22,10.15,2.801,1482,0.13,82,1.81
3/10/14,16:24,9.71,2.803,1483,0.52,92,1.16
3/10/14,16:25,9.65,2.806,1485,0.15,77,1.28
3/10/14,16:26,10.21,2.816,1490,0.56,81,1.37
3/10/14,16:28,10.48,2.824,1494,0.49,84,0.52
3/10/14,16:29,9.9,2.827,1496,0.91,95,1.88
3/10/14,16:31,9.66,2.837,1501,1.57,88,1.09
3/10/14,16:32,9.64,2.84,1503,0.22,99,1.76
3/10/14,16:34,9.71,2.845,1505,1.56,96,1.47
3/10/14,16:35,10,2.852,1509,0.91,91,0.67
3/10/14,16:37,10.16,2.858,1512,1.17,84,1.65
3/10/14,16:38,9.69,2.869,1518,0.8,80,1.14
3/10/14,16:39,10.12,2.88,1524,0.64,84,0.56
3/10/14,16:41,9.94,2.883,1526,1.32,76,1.38
3/10/14,16:42,9.77,2.89,1529,0.45,89,1.38
3/10/14,16:44,9.73,2.902,1535,1.99,85,0.52
3/10/14,16:45,10.39,2.909,1539,0.77,75,0.72
3/10/14,16:47,10.01,2.912,1541,0.01,83,0.89
3/10/14,16:48,9.74,2.914,1542,1.28,76,1.96
3/10/14,16:49,10.32,2.927,1549,1.42,76,0.76
3/10/14,16:51,9.97,2.932,1552,0.82,85,1.15
3/10/14,16:52,10.1,2.935,1553,0.57,95,0.53
3/10/14,16:54,9.55,2.938,1555,0.49,92,1.62
3/10/14,16:55,9.66,2.944,1558,0.29,94,1.41
3/10/14,16:57,9.79,2.948,1560,1.27,86,0.73
3/10/14,16:58,9.81,2.958,1566,0.02,96,1.68
3/10/14,17:00,10.28,2.963,1568,0.17,92,1.56
3/10/14,17:01,10.04,2.969,1571,1.57,80,1.67
3/10/14,17:02,9.61,2.978,1576,1.23,78,1.27
3/10/14,17:04,10.42,2.98,1577,0.6,89,1.65
3/10/14,17:05,9.81,2.992,1583,1.94,80,1.15
3/10/14,17:07,10.25,2.994,1585,0.74,76,1.26
3/10/14,17:08,10.04,2.998,1586,0.48,86,0.95
3/10/14,17:10,9.98,3,1587,1.72,99,1.35
3/10/14,17:11,9.66,3.002,1588,0.55,93,1.61
3/10/14,17:13,10.33,3.009,1592,1.04,96,0.87
3/10/14,17:14,9.68,3.018,1597,0.93,90,1.24
3/10/14,17:15,9.53,3.03,1603,1.4,88,1.55
3/10/14,17:17,10.2,3.033,1605,1.59,75,0.68
3/10/14,17:18,10.11,3.035,1606,1.36,90,0.9
3/10/14,17:20,10.41,3.039,1608,0.42,92,1.94
3/10/14,17:21,10.29,3.046,1612,0.87,76,1.75
3/10/14,17:23,10.21,3.052,1615,1.51,97,1.67
3/10/14,17:24,9.88,3.059,1619,1.5,94,1.81
3/10/14,17:25,9.95,3.066,1622,0.24,98,1.69
3/10/14,17:27,9.85,3.071,1625,0.33,80,1.42
3/10/14,17:28,9.79,3.073,1626,0.19,78,0.69
3/10/14,17:30,10.47,3.076,1628,1.27,86,1.35
3/10/14,17:31,9.53,3.084,1632,1.94,77,0.69
3/10/14,17:33,10.04,3.089,1635,0.09,89,0.59
3/10/14,17:34,9.62,3.102,1641,0.22,88,1.82
3/10/14,17:36,10.37,3.106,1643,0.26,91,0.79
3/10/14,17:37,9.53,3.112,1647,1.09,92,1.68
3/10/14,17:38,9.97,3.12,1651,1.09,92,1.4
3/10/14,17:40,10.19,3.125,1654,0.22,90,0.62
3/10/14,17:41,9.99,3.137,1660,0.87,77,0.93
3/10/14,17:43,9.69,3.144,1664,0.64,79,1.05
3/10/14,17:44,9.87,3.147,1665,0.72,93,0.56
3/10/14,17:46,10.48,3.157,1670,1.46,82,1.82
3/10/14,17:47,10.25,3.159,1672,1.58,95,1.04
3/10/14,17:49,10.4,3.171,1678,1.12,95,1.96
3/10/14,17:50,10.48,3.176,1681,1.77,79,1.03
3/10/14,17:51,10.33,3.181,1684,0.68,93,1.66
3/10/14,17:53,9.53,3.189,1688,0.43,84,0.5
3/10/14,17:54,9.99,3.197,1692,0.48,98,1.67
3/10/14,17:56,9.51,3.201,1694,0.89,88,1.77
3/10/14,17:57,9.99,3.207,1697,0.13,93,1.51
3/10/14,17:59,10.33,3.215,1701,1.61,93,1.26
3/10/14,18:00,10.39,3.219,1704,0.09,80,1.5
3/10/14,18:01,10.26,3.222,1705,1.41,96,1.74
3/10/14,18:03,10.32,3.228,1708,1.36,95,1.75
3/10/14,18:04,9.59,3.232,1710,0.75,90,1.7
3/10/14,18:06,9.8,3.241,1715,1.44,94,1.4
3/10/14,18:07,10.43,3.255,1722,0.65,96,1.7
3/10/14,18:09,9.65,3.265,1728,1.6,78,0.83
3/10/14,18:10,9.94,3.274,1733,1.64,83,1.28
3/10/14,18:12,10.39,3.286,1739,1.8,77,0.83
3/10/14,18:13,10.49,3.292,1742,1.15,81,0.59
3/10/14,18:14,10.25,3.297,1745,0.55,100,1.61
3/10/14,18:16,10.18,3.299,1746,1.38,89,0.51
3/10/14,18:17,10.37,3.305,1749,1.11,76,0.71
3/10/14,18:19,10.18,3.309,1751,0.83,89,0.81
3/10/14,18:20,10.06,3.322,1758,1.92,85,0.88
3/10/14,18:22,10.44,3.329,1761,0.56,94,0.85
3/10/14,18:23,10.35,3.337,1766,1.24,94,0.73
3/10/14,18:25,9.6,3.34,1767,0.91,80,1.64
3/10/14,18:26,10.21,3.345,1770,1.49,86,1.63
3/10/14,18:27,10.11,3.342,1769,0.95,82,0.56
3/10/14,18:29,10.16,3.339,1767,1.06,87,1.34
3/10/14,18:30,10.49,3.335,1765,0.5,79,1.91
3/10/14,18:32,10.42,3.33,1762,1.5,76,1.83
3/10/14,18:33,10.22,3.326,1760,1.82,99,1.71
3/10/14,18:35,9.75,3.324,1759,0.37,84,1.82
3/10/14,18:36,10.39,3.321,1758,0.35,91,0.67
3/10/14,18:37,10.39,3.314,1754,0.18,90,1.7
3/10/14,18:39,10.13,3.311,1752,0.3,99,1.02
3/10/14,18:40,9.58,3.305,1749,0.31,93,1.95
3/10/14,18:42,10.15,3.297,1745,0.39,92,0.82
3/10/14,18:43,10.18,3.288,1740,0.57,90,1.27
3/10/14,18:45,9.99,3.286,1739,1.97,88,0.76
3/10/14,18:46,9.76,3.277,1734,0.75,95,1.93
3/10/14,18:48,10.35,3.264,1727,0.17,75,0.84
3/10/14,18:49,9.92,3.257,1723,0.6,87,0.89
3/10/14,18:50,10.47,3.253,1722,0.49,76,0.77
3/10/14,18:52,9.54,3.251,1720,0.1,85,1.47
3/10/14,18:53,9.57,3.248,1719,1.64,82,1.95
3/10/14,18:55,10.39,3.246,1718,1.24,98,1.43
3/10/14,18:56,9.99,3.244,1717,0.72,97,1.26
3/10/14,18:58,10.29,3.242,1716,0.71,97,1.49
3/10/14,18:59,9.53,3.236,1712,0.35,95,1.61
3/10/14,19:01,10.06,3.225,1707,1.49,89,1.01
3/10/14,19:02,10.37,3.22,1704,1.2,91,1.87
3/10/14,19:03,10.03,3.217,1702,1.72,87,1.14
3/10/14,19:05,10.44,3.214,1701,1.26,94,1.05
3/10/14,19:06,9.97,3.211,1699,0.43,78,1.56
3/10/14,19:08,9.73,3.198,1692,1.12,85,1.84
3/10/14,19:09,9.51,3.187,1686,1.03,93,1.19
3/10/14,19:11,10.01,3.18,1683,1.94,96,0.9
3/10/14,19:12,9.64,3.169,1677,0.17,97,1.71
3/10/14,19:13,10.3,3.166,1676,1.06,79,1.29
3/10/14,19:15,10.15,3.16,1672,0.98,82,0.87
3/10/14,19:16,9.82,3.147,1665,0.82,83,1.88
3/10/14,19:18,10.29,3.144,1664,1.12,78,1.52
3/10/14,19:19,9.71,3.141,1662,0.55,98,1.62
3/10/14,19:21,10.21,3.135,1659,1.44,83,1.25
3/10/14,19:22,9.72,3.126,1654,0.89,90,1.16
3/10/14,19:24,10.28,3.123,1653,0.96,79,1.75
3/10/14,19:25,9.5,3.111,1646,0.07,76,1.54
3/10/14,19:26,9.84,3.108,1645,1.54,77,1.18
3/10/14,19:28,10.01,3.106,1643,0.18,100,1.4
3/10/14,19:29,9.86,3.104,1642,0.43,82,1.7
3/10/14,19:31,10.28,3.102,1641,1.03,89,1.97
3/10/14,19:32,9.97,3.096,1638,0.03,78,0.59
3/10/14,19:34,9.56,3.093,1637,1.75,82,1.74
3/10/14,19:35,9.95,3.091,1636,0.64,76,1.82
3/10/14,19:37,9.61,3.086,1633,0.82,83,0.84
3/10/14,19:38,10.01,3.074,1627,0.91,79,0.96
3/10/14,19:39,9.66,3.071,1625,0.4,85,0.79
3/10/14,19:41,9.88,3.066,1622,0.35,80,1.76
3/10/14,19:42,9.69,3.059,1619,0.9,88,1.92
3/10/14,19:44,9.9,3.057,1618,0.82,92,1.71
3/10/14,19:45,10.19,3.052,1615,1.6,81,1.1
3/10/14,19:47,9.61,3.049,1613,1.73,93,1.78
3/10/14,19:48,9.58,3.037,1607,1.04,89,1.24
3/10/14,19:49,9.75,3.03,1604,2,89,0.66
3/10/14,19:51,10.22,3.028,1603,0.56,93,1.79
3/10/14,19:52,10.44,3.026,1601,0.62,87,1.93
3/10/14,19:54,9.86,3.024,1600,0.13,86,1.06
3/10/14,19:55,10.25,3.02,1598,0.05,76,0.76
3/10/14,19:57,10.34,3.016,1596,1.72,78,1.51
3/10/14,19:58,9.65,3.014,1595,0.39,77,1.54
3/10/14,20:00,9.56,3.003,1589,0.46,86,1.67
3/10/14,20:01,10.26,3,1587,0.13,98,0.56
3/10/14,20:02,10.38,2.994,1584,1.95,80,0.85
3/10/14,20:04,9.85,2.988,1581,0.7,91,0.81
3/10/14,20:05,9.64,2.983,1579,0.68,92,1.38
3/10/14,20:07,10.49,2.981,1578,0.67,98,1.9
3/10/14,20:08,10.16,2.973,1573,0.69,95,1.68
3/10/14,20:10,10.4,2.962,1567,0.24,91,1.99
3/10/14,20:11,10.42,2.952,1562,0.74,87,1.67
3/10/14,20:13,9.64,2.943,1557,0.61,90,1.23
3/10/14,20:14,9.7,2.933,1552,1.53,86,1.4
3/10/14,20:15,9.88,2.926,1548,1.93,91,1.56
3/10/14,20:17,9.84,2.921,1546,1.04,92,1.68
3/10/14,20:18,10.2,2.914,1542,0.58,80,1.39
3/10/14,20:20,9.87,2.911,1540,1.2,79,1.79
3/10/14,20:21,10.08,2.908,1539,1.36,81,1.95
3/10/14,20:23,9.96,2.904,1537,0.73,82,0.57
3/10/14,20:24,10.11,2.898,1533,1.81,92,1.5
3/10/14,20:25,10.25,2.89,1529,0.2,93,1.83
3/10/14,20:27,9.99,2.881,1524,0.98,86,1.9
3/10/14,20:28,10.4,2.867,1517,0.02,88,1.55
3/10/14,20:30,9.81,2.861,1514,1.93,88,1.27
3/10/14,20:31,10.2,2.848,1507,1.65,98,1.6
3/10/14,20:33,9.72,2.843,1504,1.72,86,1.78
3/10/14,20:34,10.36,2.841,1503,1.68,75,1.33
3/10/14,20:36,10.45,2.829,1497,0.38,84,0.52
3/10/14,20:37,9.79,2.816,1490,0.48,80,1.94
3/10/14,20:38,9.6,2.814,1489,1.29,89,1.68
3/10/14,20:40,10.05,2.808,1486,0.83,92,0.97
3/10/14,20:41,9.96,2.806,1485,0.37,92,1.14
3/10/14,20:43,9.88,2.802,1483,0.24,92,1.87
3/10/14,20:44,9.57,2.797,1480,0.76,96,1.11
3/10/14,20:46,9.87,2.791,1477,1,97,0.83
3/10/14,20:47,9.77,2.78,1471,1.48,86,0.62
3/10/14,20:49,9.91,2.775,1469,0.4,88,1.27
3/10/14,20:50,10.32,2.773,1468,1.05,77,1.84
3/10/14,20:51,10.01,2.761,1461,1.43,92,1.36
3/10/14,20:53,9.64,2.756,1458,1.13,81,0.97
3/10/14,20:54,10.46,2.752,1456,0.76,81,0.66
3/10/14,20:56,9.91,2.749,1455,1.53,75,0.75
3/10/14,20:57,10.43,2.747,1454,0.06,95,1.2
3/10/14,20:59,10.05,2.745,1452,1.47,97,0.74
3/10/14,21:00,10.22,2.731,1445,1.71,79,1.4
3/10/14,21:01,10.04,2.727,1443,0.9,97,1.9
3/10/14,21:03,9.63,2.724,1442,0.34,78,0.59
3/10/14,21:04,9.97,2.718,1438,0.2,75,0.64
3/10/14,21:06,10.19,2.709,1433,0.62,76,1.97
3/10/14,21:07,10.12,2.706,1432,1.53,85,0.97
3/10/14,21:09,9.87,2.701,1429,1.65,82,1.76
3/10/14,21:10,10.05,2.691,1424,1.18,91,2
3/10/14,21:12,9.6,2.689,1423,0.8,95,1.9
3/10/14,21:13,10.47,2.684,1420,0.66,77,0.99
3/10/14,21:14,10.02,2.681,1419,1.99,89,1.77
3/10/14,21:16,9.92,2.673,1414,1.81,75,1.76
3/10/14,21:17,10.07,2.67,1413,0.87,94,1.11
3/10/14,21:19,9.92,2.667,1412,1.85,93,0.87
3/10/14,21:20,10.23,2.659,1407,0.49,99,1.84
3/10/14,21:22,9.69,2.647,1401,0.88,79,1.94
3/10/14,21:23,10.16,2.64,1397,1.08,95,1.1
3/10/14,21:25,9.81,2.638,1396,1.51,84,1.3
3/10/14,21:26,10.47,2.635,1395,1.38,77,1.27
3/10/14,21:27,9.57,2.632,1393,1.87,76,0.89
3/10/14,21:29,9.94,2.626,1389,0.26,84,1.14
3/10/14,21:30,10.09,2.62,1387,1.18,82,0.92
3/10/14,21:32,10.48,2.618,1385,1.88,76,1.09
3/10/14,21:33,9.94,2.609,1380,1.19,86,2
3/10/14,21:35,9.74,2.606,1379,1.36,77,0.86
3/10/14,21:36,9.81,2.599,1375,0.46,82,1.57
3/10/14,21:37,9.92,2.593,1372,0.82,98,1.4
3/10/14,21:39,10.06,2.584,1367,0.92,88,1.51
3/10/14,21:40,9.79,2.578,1364,0.61,88,1.08
3/10/14,21:42,10.21,2.574,1362,1.87,85,0.69
3/10/14,21:43,10.35,2.564,1357,1.75,96,0.9
3/10/14,21:45,10.25,2.562,1356,0.1,86,1.63
3/10/14,21:46,10.17,2.553,1351,0.56,98,1.53
3/10/14,21:48,9.74,2.545,1347,0.1,96,1.84
3/10/14,21:49,10.2,2.542,1345,1.74,85,0.92
3/10/14,21:50,10.42,2.539,1344,1.41,93,1.4
3/10/14,21:52,10.23,2.537,1342,0.6,77,1.7
3/10/14,21:53,9.57,2.535,1341,0.27,95,1.98
3/10/14,21:55,9.96,2.53,1339,1.8,76,1.49
3/10/14,21:56,9.86,2.522,1335,1.03,85,1.1
3/10/14,21:58,9.76,2.516,1332,1.73,99,0.53
3/10/14,21:59,9.73,2.513,1330,0.92,86,1.49
3/10/14,22:01,9.58,2.51,1328,1.23,91,1.66
3/10/14,22:02,9.77,2.499,1322,1.86,88,1.58
3/10/14,22:03,10.22,2.49,1318,0.88,95,1.57
3/10/14,22:05,10.13,2.478,1311,0.51,77,0.53
3/10/14,22:06,9.74,2.475,1310,1.2,79,1.62
3/10/14,22:08,9.55,2.471,1307,0.93,99,1.85
3/10/14,22:09,10.08,2.466,1305,1.22,99,1.88
3/10/14,22:11,10.14,2.459,1301,0.19,81,1.32
3/10/14,22:12,9.95,2.456,1300,1.1,88,1.02
3/10/14,22:13,10.35,2.452,1298,1.99,87,1.83
3/10/14,22:15,10.03,2.45,1296,0.17,94,0.7
3/10/14,22:16,10.46,2.447,1295,1.04,92,1.35
3/10/14,22:18,10.15,2.444,1293,1.46,82,1.12
3/10/14,22:19,10.08,2.431,1286,1.66,80,1.39
3/10/14,22:21,9.82,2.423,1282,0.25,96,0.84
3/10/14,22:22,9.61,2.419,1280,0.14,91,1.19
3/10/14,22:24,9.55,2.409,1275,0.56,80,1.97
3/10/14,22:25,9.51,2.406,1273,1.83,96,0.86
3/10/14,22:26,9.8,2.403,1272,0.05,89,1.61
3/10/14,22:28,9.81,2.395,1267,0.43,82,1.16
3/10/14,22:29,10.35,2.39,1265,1.64,76,0.58
3/10/14,22:31,9.97,2.377,1258,0.97,78,0.66
3/10/14,22:32,9.63,2.375,1257,0.1,82,1.39
3/10/14,22:34,9.85,2.365,1252,1.3,76,0.92
3/10/14,22:35,10.42,2.363,1250,1.69,84,1.73
3/10/14,22:37,10.07,2.361,1249,1.09,80,1.02
3/10/14,22:38,10.05,2.354,1246,0.75,85,1.06
3/10/14,22:39,9.64,2.35,1244,0.32,88,0.54
